Date,Value (kWh),day_of_week,notes,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
2019-10-04,1.402,2,weekday,4,92,81.3,72,73,70.5,69,91,71.6,48,9,4.4,0,29.9,29.9,29.8,0.02
2019-10-05,1.2919999999999998,4,weekday,5,93,81.0,73,73,70.4,69,87,71.7,47,8,3.8,0,29.9,29.8,29.8,0.0
2019-10-06,2.321,0,weekday,6,91,81.5,73,74,71.8,68,93,74.1,47,13,5.0,0,29.9,29.8,29.8,0.0
2019-10-07,1.496,2,weekday,7,82,77.0,68,73,69.4,62,91,77.9,65,18,10.7,0,30.0,29.9,29.9,0.0
2019-10-08,0.696,5,weekend,8,83,72.8,66,66,61.0,58,87,67.8,46,13,7.7,3,30.0,29.9,29.8,0.0
2019-10-09,1.979,1,weekday,9,88,76.8,66,71,68.1,64,93,76.0,49,18,7.3,0,29.9,29.8,29.7,0.0
2019-10-10,2.017,3,weekday,10,91,81.8,73,73,70.2,64,87,69.6,41,18,10.0,0,29.8,29.8,29.7,0.0
2019-10-11,1.344,6,weekend,11,79,66.4,52,75,60.0,42,94,80.3,60,25,12.6,0,30.1,29.9,29.7,0.0
2019-10-12,0.32,1,weekday,12,71,60.0,53,49,44.6,41,80,58.3,39,16,11.0,3,30.1,30.0,29.9,0.49
2019-10-13,0.335,6,weekend,13,81,68.3,56,63,55.0,48,80,63.7,44,10,5.4,3,30.0,29.9,29.8,0.0
2019-10-14,1.545,0,weekday,14,88,77.6,69,77,70.7,62,94,79.4,63,14,7.9,3,29.9,29.8,29.8,0.0
2019-10-15,1.609,1,weekday,15,91,82.3,77,77,73.4,69,94,76.1,48,13,6.3,0,29.8,29.8,29.7,0.11
2019-10-16,1.528,2,weekday,16,79,71.0,60,74,66.7,54,96,86.1,73,16,8.4,0,30.0,29.9,29.8,1.03
2019-10-17,0.375,3,weekday,17,67,60.2,55,53,50.9,48,87,72.5,52,10,6.6,0,29.9,29.9,29.8,0.0
2019-10-18,0.415,4,weekday,18,80,65.9,54,62,56.3,51,90,73.3,43,7,4.5,0,29.8,29.7,29.6,0.0
2019-10-19,0.356,5,weekend,19,90,75.5,64,74,67.3,61,96,77.6,50,10,4.0,0,29.7,29.6,29.6,0.0
2019-10-20,1.425,6,weekend,20,90,81.8,75,75,73.1,70,94,75.9,52,14,8.1,3,29.7,29.7,29.6,0.0
2019-10-21,1.266,0,weekday,21,81,73.9,64,75,63.9,47,90,72.7,46,22,9.3,3,29.9,29.7,29.6,0.26
2019-10-22,0.406,1,weekday,22,79,65.3,54,49,44.1,37,75,50.6,23,13,5.7,0,30.1,30.0,29.9,0.35
2019-10-23,0.367,2,weekday,23,80,66.1,53,58,52.1,45,86,63.2,38,22,9.2,0,30.0,30.0,29.9,0.0
2019-10-24,0.473,3,weekday,24,82,69.9,60,67,62.6,58,93,78.5,56,21,11.3,0,29.9,29.9,29.8,0.0
2019-10-25,1.248,4,weekday,25,67,56.6,51,65,52.0,45,93,84.5,74,20,13.8,5,29.9,29.9,29.8,0.93
2019-10-26,0.214,5,weekend,26,68,56.1,51,52,47.0,45,90,72.8,50,15,7.6,0,29.8,29.8,29.8,0.26
2019-10-27,0.441,6,weekend,27,77,64.0,51,60,55.3,49,93,75.4,48,14,6.0,0,29.9,29.9,29.8,0.0
2019-10-28,0.391,0,weekday,28,75,68.1,60,64,61.7,58,93,80.7,68,12,8.4,3,29.9,29.9,29.8,0.0
2019-10-29,0.66,1,weekday,29,74,70.0,67,69,66.2,62,93,87.9,79,17,8.6,0,29.9,29.8,29.8,0.0
2019-10-30,0.8,2,weekday,30,70,59.9,47,68,56.7,42,96,89.1,80,23,11.3,0,30.1,29.8,29.8,2.11
2019-10-31,0.3289999999999999,3,weekday,31,57,46.8,40,42,32.0,27,86,58.6,33,22,13.8,0,30.3,30.2,30.0,0.24
2019-11-01,0.505,4,weekday,1,59,48.0,37,46,36.5,32,89,67.3,39,10,4.3,0,30.3,30.2,30.1,0.0
2019-11-02,0.223,0,weekday,2,67,55.7,48,47,41.2,35,89,62.6,31,15,5.5,0,30.3,30.2,30.2,0.0
2019-11-03,0.281,0,weekday,3,68,54.2,43,48,42.0,37,90,67.6,34,12,4.5,0,30.2,30.1,30.0,0.0
2019-11-04,0.3339999999999999,3,weekday,4,75,64.4,53,66,59.1,48,93,83.3,68,16,7.5,0,30.0,29.9,29.9,0.0
2019-11-05,0.361,5,weekend,5,83,71.5,64,68,65.0,61,97,80.8,58,14,6.3,0,30.1,30.0,29.9,0.0
2019-11-06,0.61,1,weekday,6,80,68.0,59,62,57.9,55,93,72.7,43,14,6.3,0,30.1,30.1,30.0,0.0
2019-11-07,0.4039999999999999,3,weekday,7,71,63.6,52,66,60.3,48,93,88.8,81,17,8.5,0,30.1,30.0,30.0,0.0
2019-11-08,0.336,6,weekend,8,54,51.9,46,50,46.3,40,88,82.1,74,16,10.9,5,30.2,30.2,30.1,0.0
2019-11-09,0.506,2,weekday,9,67,51.7,41,46,38.9,31,86,65.6,29,6,2.4,0,30.2,30.1,30.1,0.01
2019-11-10,0.435,4,weekday,10,75,59.8,44,57,49.9,42,93,72.6,43,14,4.9,0,30.1,30.0,29.9,0.0
2019-11-11,0.419,0,weekday,11,76,59.4,39,66,53.3,34,93,80.7,67,30,12.1,0,30.2,29.9,29.9,0.0
2019-11-12,0.46,2,weekday,12,47,39.0,34,33,24.7,20,83,58.5,37,26,16.4,7,30.4,30.3,30.2,0.01
2019-11-13,0.569,2,weekday,13,45,39.3,31,35,26.3,21,85,61.3,42,8,4.2,0,30.3,30.2,30.1,0.0
2019-11-14,0.5770000000000001,3,weekday,14,47,45.4,43,44,39.9,35,90,81.5,66,13,9.0,6,30.2,30.1,30.1,0.0
2019-11-15,0.539,4,weekday,15,63,47.3,40,42,38.9,36,93,76.0,38,10,5.1,0,30.3,30.2,30.2,0.16
2019-11-16,0.527,5,weekend,16,63,48.4,38,43,37.8,35,89,70.3,35,7,2.3,0,30.2,30.1,30.0,0.0
2019-11-17,0.39,6,weekend,17,68,54.5,40,52,44.1,37,93,71.0,38,7,1.6,0,30.0,29.9,29.9,0.0
2019-11-18,0.354,0,weekday,18,73,58.3,48,51,47.0,42,96,70.6,33,8,2.3,0,29.9,29.8,29.8,0.0
2019-11-19,0.309,1,weekday,19,79,61.5,47,58,52.0,45,96,75.0,35,12,3.6,0,29.9,29.9,29.8,0.0
2019-11-20,0.37,2,weekday,20,78,68.4,54,65,61.2,53,97,79.2,56,23,10.7,0,29.9,29.9,29.9,0.0
2019-11-21,0.3829999999999999,3,weekday,21,80,74.0,71,69,66.3,65,87,77.2,62,17,11.0,5,29.9,29.9,29.8,0.0
2019-11-22,0.256,4,weekday,22,79,68.2,54,72,62.6,46,97,82.6,68,17,7.4,0,29.9,29.9,29.8,0.03
2019-11-23,0.27,5,weekend,23,66,54.2,48,45,43.1,42,80,67.7,45,17,8.1,0,30.0,29.9,29.9,0.01
2019-11-24,0.28,6,weekend,24,69,54.9,42,47,42.3,38,89,66.3,33,10,2.6,0,30.0,29.9,29.8,0.0
2019-11-25,0.306,0,weekday,25,79,68.1,48,68,60.1,46,93,76.6,56,14,7.8,0,29.8,29.6,29.6,0.0
2019-11-26,0.307,1,weekday,26,81,76.8,73,70,68.4,67,85,75.8,62,15,9.6,5,29.7,29.6,29.5,0.0
2019-11-27,0.366,2,weekday,27,76,66.4,62,70,36.9,28,84,36.1,22,21,14.1,6,30.1,30.0,29.8,0.0
2019-11-28,0.3379999999999999,3,weekday,28,73,67.2,61,68,55.0,36,96,67.1,38,17,12.0,9,30.1,30.1,30.0,0.0
2019-11-29,0.33,4,weekday,29,75,72.7,70,70,69.4,68,97,89.4,84,18,13.6,5,30.0,29.9,29.8,0.0
2019-11-30,0.34,5,weekend,30,81,75.8,68,72,68.7,48,87,79.0,49,16,10.1,5,29.8,29.7,29.6,0.0
2019-12-01,0.377,5,weekend,1,67,59.1,49,43,31.2,27,54,35.8,23,20,10.1,6,30.1,30.0,29.8,0.07
2019-12-02,0.345,1,weekday,2,64,51.2,42,38,33.0,29,80,53.3,27,15,6.5,0,30.2,30.1,30.1,0.0
2019-12-03,0.579,1,weekday,3,71,53.6,39,49,40.8,36,89,67.5,29,8,2.8,0,30.0,29.9,29.8,0.0
2019-12-04,0.408,4,weekday,4,75,58.5,48,47,42.3,35,90,60.6,23,8,2.9,0,30.0,29.9,29.9,0.0
2019-12-05,0.413,6,weekend,5,74,62.4,49,59,53.4,44,90,73.5,53,13,5.4,0,30.0,29.9,29.9,0.0
2019-12-06,0.475,2,weekday,6,74,66.0,59,65,56.4,48,93,73.6,44,18,7.6,0,30.1,30.0,29.9,0.0
2019-12-07,0.322,4,weekday,7,72,59.0,51,50,46.8,43,89,65.8,43,10,5.6,0,30.2,30.1,30.0,0.0
2019-12-08,0.349,0,weekday,8,74,60.9,48,62,54.0,45,93,79.5,55,14,6.2,0,30.0,29.9,29.8,0.0
2019-12-09,0.397,3,weekday,9,83,73.8,67,68,65.6,62,90,76.6,51,14,6.8,0,29.8,29.7,29.7,0.0
2019-12-10,0.365,5,weekend,10,70,53.4,46,67,47.8,41,93,81.7,62,22,14.8,3,30.3,30.0,29.8,0.01
2019-12-11,0.626,1,weekday,11,60,49.0,43,40,36.6,33,82,64.3,36,15,10.3,3,30.4,30.3,30.3,0.22
2019-12-12,0.503,3,weekday,12,62,50.8,39,50,41.9,35,86,72.7,52,10,3.3,0,30.3,30.1,29.9,0.0
2019-12-13,0.4479999999999999,4,weekday,13,74,61.5,52,57,50.6,46,90,69.0,44,9,4.5,0,29.9,29.8,29.7,0.0
2019-12-14,0.35,5,weekend,14,74,59.6,45,60,49.2,42,93,72.5,35,14,5.4,0,29.8,29.7,29.7,0.0
2019-12-15,0.408,6,weekend,15,84,74.1,67,69,66.6,63,93,78.7,51,15,10.2,6,29.8,29.7,29.7,0.0
2019-12-16,0.7,0,weekday,16,79,62.9,44,70,56.0,34,90,78.6,66,23,13.2,6,30.0,29.8,29.7,0.0
2019-12-17,0.2739999999999999,1,weekday,17,54,45.0,39,34,30.3,27,73,57.6,40,23,14.7,5,30.3,30.2,30.0,0.06
2019-12-18,0.7490000000000001,2,weekday,18,59,44.0,32,30,26.1,19,82,55.0,21,10,2.6,0,30.4,30.3,30.3,0.0
2019-12-19,0.569,3,weekday,19,59,45.5,32,36,31.3,23,88,61.6,27,10,4.5,0,30.3,30.3,30.2,0.0
2019-12-20,0.506,4,vacation,20,54,49.7,44,45,39.3,34,80,68.0,54,10,7.6,5,30.2,30.2,30.1,0.0
2019-12-21,0.633,5,vacation,21,56,51.7,46,41,39.9,38,79,64.5,53,9,5.6,0,30.2,30.2,30.1,0.02
2019-12-22,0.1989999999999999,6,vacation,22,62,51.2,43,42,39.8,39,86,67.1,43,14,7.2,3,30.2,30.1,30.0,0.0
2019-12-23,0.151,0,vacation,23,71,53.3,42,42,39.8,37,86,64.5,29,7,3.8,0,30.1,30.0,29.9,0.0
2019-12-24,0.196,1,vacation,24,73,57.0,42,52,46.7,40,93,70.9,42,7,2.6,0,30.0,29.9,29.9,0.0
2019-12-25,0.198,2,vacation,25,73,58.1,46,57,52.0,45,97,82.0,51,10,3.8,0,29.9,29.9,29.8,0.0
2019-12-26,0.188,3,vacation,26,75,59.7,51,59,53.9,49,97,83.0,52,10,3.5,0,30.0,29.9,29.9,0.0
2019-12-27,0.212,4,vacation,27,69,62.4,55,62,59.4,54,97,90.0,78,14,5.9,0,30.0,29.9,29.8,0.0
2019-12-28,0.171,5,vacation,28,77,69.6,63,68,65.0,61,97,85.9,66,22,10.1,3,29.8,29.7,29.6,0.0
2019-12-29,0.184,6,vacation,29,69,60.8,50,66,51.8,36,97,75.6,33,21,9.9,3,29.9,29.7,29.6,0.12
2019-12-30,0.196,0,vacation,30,61,50.3,39,37,31.0,26,89,51.8,26,10,5.7,0,30.1,30.0,29.9,0.71
2019-12-31,0.186,1,vacation,31,60,48.8,38,39,31.3,22,77,55.3,23,13,2.7,0,30.2,30.1,30.0,0.0
2020-01-01,0.181,2,vacation,1,60,55.0,48,58,46.3,35,93,73.8,47,18,7.3,0,30.0,29.8,29.7,0.0
2020-01-02,0.184,5,weekend,2,65,61.4,59,62,59.4,57,97,93.0,87,10,3.6,0,29.6,29.6,29.5,0.12
2020-01-03,0.305,6,weekend,3,68,58.0,52,58,50.4,42,97,77.6,47,18,6.2,0,30.1,29.8,29.6,0.19
2020-01-04,0.3429999999999999,2,COVID_lockdown,4,69,54.0,41,41,37.2,33,82,56.4,26,9,5.3,0,30.3,30.2,30.1,0.0
2020-01-05,0.23,4,COVID_lockdown,5,74,58.3,40,49,41.5,36,93,59.0,27,14,5.7,0,30.3,30.2,30.1,0.0
2020-01-06,0.289,0,COVID_lockdown,6,75,61.4,46,55,50.0,44,93,68.8,44,12,4.8,0,30.1,30.0,29.9,0.0
2020-01-07,0.29,2,COVID_lockdown,7,67,55.2,43,43,30.8,21,71,43.6,17,14,6.0,0,30.3,30.3,30.1,0.0
2020-01-08,0.432,5,weekend,8,67,53.1,35,57,43.5,31,90,72.1,46,20,9.7,0,30.3,30.2,30.0,0.0
2020-01-09,0.25,1,weekday,9,75,69.2,61,66,62.4,57,90,79.1,64,20,13.6,5,30.0,29.9,29.9,0.0
2020-01-10,0.325,3,weekday,10,76,73.6,72,70,66.8,65,90,79.4,73,23,18.1,13,29.9,29.8,29.6,0.0
2020-01-11,0.313,6,weekend,11,63,54.1,39,60,46.1,34,90,75.0,51,26,11.9,0,30.1,29.9,29.6,1.11
2020-01-12,0.4529999999999999,1,weekday,12,56,43.5,35,46,38.7,32,93,83.8,67,12,6.3,0,30.1,30.1,30.1,0.0
2020-01-13,0.413,0,weekday,13,64,57.4,51,62,54.5,47,97,90.1,77,12,6.8,0,30.1,30.1,30.0,0.0
2020-01-14,0.265,1,weekday,14,79,72.2,64,72,68.4,62,97,88.2,74,8,4.7,0,30.0,30.0,29.9,0.12
2020-01-15,0.336,2,weekday,15,80,72.8,70,69,67.9,66,93,85.1,66,13,7.2,0,30.1,30.0,29.9,0.23
2020-01-16,0.342,3,weekday,16,76,70.4,64,68,66.0,62,93,86.1,71,14,9.0,3,30.2,30.1,30.1,0.0
2020-01-17,0.462,4,weekday,17,72,65.2,60,65,61.6,58,93,88.3,76,18,12.7,8,30.2,30.1,30.0,0.01
2020-01-18,0.36,5,weekend,18,74,68.5,55,68,63.2,43,93,83.6,58,20,6.0,0,30.2,30.0,30.0,0.01
2020-01-19,0.418,6,weekend,19,62,51.5,44,40,26.8,18,61,41.0,19,22,13.5,6,30.4,30.3,30.2,0.01
2020-01-20,0.406,0,weekday,20,62,49.5,40,31,28.1,25,65,46.2,25,16,7.9,0,30.5,30.4,30.4,0.0
2020-01-21,0.841,1,weekday,21,60,48.8,36,37,32.8,29,82,56.9,31,12,6.4,0,30.4,30.3,30.2,0.0
2020-01-22,0.589,2,weekday,22,59,52.1,43,57,47.7,34,93,85.7,58,20,13.4,8,30.2,29.9,29.8,0.0
2020-01-23,0.377,3,weekday,23,61,57.5,47,58,52.2,43,93,83.0,67,17,7.1,0,30.0,29.8,29.8,1.4
2020-01-24,0.54,4,weekday,24,67,51.7,42,45,38.8,29,93,66.9,25,8,2.9,0,30.1,30.0,30.0,0.0
2020-01-25,0.268,5,weekend,25,65,55.2,42,55,45.3,39,93,71.7,42,17,8.8,0,30.1,30.0,29.9,0.0
2020-01-26,0.284,6,weekend,26,75,62.8,54,60,56.4,52,97,81.5,48,13,5.1,0,29.9,29.9,29.8,0.13
2020-01-27,0.261,0,weekday,27,61,56.2,51,54,51.5,50,97,84.9,70,13,6.9,0,30.0,29.9,29.9,0.0
2020-01-28,0.429,1,weekday,28,62,57.8,50,58,53.5,42,93,85.7,71,18,9.1,0,29.9,29.8,29.7,0.0
2020-01-29,0.313,2,weekday,29,55,50.1,47,43,40.8,38,77,70.4,64,16,12.0,6,30.0,29.9,29.8,0.51
2020-01-30,0.515,3,weekday,30,55,51.6,49,47,45.4,43,83,79.3,72,9,7.6,5,30.0,30.0,29.9,0.0
2020-01-31,0.3229999999999999,4,weekday,31,58,51.9,44,47,44.8,41,90,77.6,58,14,5.8,0,30.1,30.0,30.0,0.0
2020-02-01,0.528,3,vacation,1,69,53.2,41,41,37.0,30,93,59.9,23,10,5.2,0,30.2,30.1,30.1,0.0
2020-02-02,0.496,6,weekend,2,76,61.4,48,48,38.8,34,74,47.8,22,14,7.2,0,30.1,30.0,29.9,0.0
2020-02-03,0.315,0,weekday,3,75,67.6,57,62,58.7,49,84,73.3,60,24,11.9,3,29.9,29.8,29.7,0.0
2020-02-04,0.319,3,COVID_lockdown,4,79,70.7,60,66,63.6,54,93,78.5,60,14,8.6,5,29.7,29.7,29.6,0.0
2020-02-05,0.405,5,COVID_lockdown,5,58,48.1,41,54,43.0,36,90,82.8,76,21,13.4,8,29.7,29.6,29.6,0.0
2020-02-06,0.361,1,COVID_lockdown,6,52,42.1,37,36,28.3,20,86,62.0,29,23,11.5,0,29.8,29.7,29.6,0.09
2020-02-07,0.65,3,weekday,7,72,55.0,34,49,35.8,26,83,52.8,27,13,6.1,0,30.0,29.8,29.8,0.0
2020-02-08,0.348,6,weekend,8,71,58.8,50,56,45.4,35,96,63.4,41,17,8.2,0,30.1,30.0,30.0,0.0
2020-02-09,0.275,2,weekday,9,73,67.3,61,69,62.3,56,91,83.9,73,22,11.9,6,30.0,29.9,29.9,0.0
2020-02-10,0.455,4,weekday,10,77,70.4,53,69,65.4,51,93,84.4,71,20,11.3,7,29.9,29.8,29.7,0.11
2020-02-11,0.442,0,weekday,11,57,53.9,50,54,51.3,47,93,90.7,86,15,10.1,6,29.9,29.9,29.8,0.03
2020-02-12,0.489,2,weekday,12,57,53.9,50,55,50.6,47,97,88.8,82,17,7.7,0,29.9,29.8,29.7,0.05
2020-02-13,0.297,3,weekday,13,59,49.0,42,47,39.8,37,93,71.8,48,21,10.3,0,30.2,30.1,29.9,0.01
2020-02-14,0.25,4,weekday,14,61,47.5,37,37,35.1,33,89,65.5,35,13,6.1,0,30.3,30.3,30.2,0.0
2020-02-15,0.537,5,weekend,15,66,55.9,42,56,48.1,36,86,75.2,60,17,8.6,0,30.2,30.1,30.0,0.0
2020-02-16,0.294,6,weekend,16,72,63.4,59,60,58.3,57,96,84.1,66,14,4.0,0,30.0,29.9,29.8,0.0
2020-02-17,0.4,0,weekday,17,80,69.0,60,68,64.0,57,97,84.8,62,15,7.8,0,29.8,29.8,29.7,0.0
2020-02-18,0.467,1,weekday,18,78,71.0,60,68,64.9,55,90,81.3,66,14,8.4,5,30.0,29.9,29.8,0.01
2020-02-19,0.43,2,weekday,19,60,55.7,52,55,51.5,49,93,86.2,81,15,10.3,7,30.1,30.1,30.0,0.0
2020-02-20,0.674,3,weekday,20,51,48.5,45,49,43.2,35,93,82.5,63,23,15.6,8,30.4,30.2,30.0,0.09
2020-02-21,0.6579999999999999,4,weekday,21,57,47.3,39,35,32.4,29,82,58.6,36,16,10.1,0,30.6,30.4,30.4,0.5
2020-02-22,0.648,5,weekend,22,63,50.0,37,41,35.5,31,83,60.1,34,16,5.1,0,30.4,30.3,30.1,0.0
2020-02-23,0.3429999999999999,6,weekend,23,68,61.0,49,60,53.8,43,90,77.6,63,16,9.8,0,30.1,29.9,29.8,0.0
2020-02-24,0.385,0,weekday,24,73,64.7,54,63,57.4,43,96,79.3,39,10,5.3,0,29.8,29.7,29.6,0.34
2020-02-25,0.446,1,weekday,25,72,60.0,48,50,46.0,39,96,62.7,40,17,7.8,0,30.0,29.8,29.7,0.35
2020-02-26,0.336,2,weekday,26,57,49.8,42,32,28.0,24,54,43.5,30,22,15.0,6,30.3,30.2,30.0,0.0
2020-02-27,0.578,3,weekday,27,60,46.6,33,32,27.3,22,85,51.3,24,8,3.3,0,30.3,30.3,30.2,0.0
2020-02-28,0.649,4,weekday,28,73,54.7,39,39,34.3,28,79,50.8,19,13,4.9,0,30.3,30.2,30.2,0.0
2020-02-29,0.287,5,weekend,29,74,60.0,44,55,44.0,38,86,59.5,29,21,7.8,0,30.2,30.1,30.0,0.0
2020-03-01,0.28,4,vacation,1,71,67.1,63,63,59.7,55,90,77.5,65,18,11.1,5,30.0,29.9,29.8,0.0
2020-03-02,0.293,0,weekday,2,79,70.8,66,66,64.2,62,93,80.4,56,15,6.8,0,29.8,29.7,29.6,0.04
2020-03-03,0.406,1,weekday,3,83,72.6,69,68,66.6,65,93,82.2,54,16,6.6,0,29.7,29.7,29.6,0.0
2020-03-04,0.434,4,COVID_lockdown,4,76,67.4,57,71,63.1,49,97,86.0,69,25,11.3,5,29.9,29.6,29.6,0.02
2020-03-05,0.4029999999999999,6,COVID_lockdown,5,75,62.0,56,49,44.5,35,77,56.1,29,21,11.9,3,30.2,30.1,29.9,0.11
2020-03-06,0.42,2,COVID_lockdown,6,73,60.3,50,41,30.7,23,64,36.6,15,23,7.8,0,30.4,30.3,30.2,0.0
2020-03-07,0.322,4,weekday,7,61,53.7,42,46,39.2,32,83,59.7,34,17,8.2,0,30.4,30.3,30.2,0.0
2020-03-08,0.387,0,weekday,8,73,60.9,47,57,51.4,44,93,72.9,49,22,13.5,0,30.2,30.2,30.1,0.0
2020-03-09,0.2769999999999999,3,weekday,9,74,67.9,62,65,61.2,57,87,79.7,59,15,9.0,3,30.1,30.1,30.1,0.0
2020-03-10,0.248,5,weekend,10,81,69.7,63,68,64.5,62,97,84.6,52,12,4.2,0,30.2,30.1,30.1,0.0
2020-03-11,0.326,1,weekday,11,81,70.4,59,65,62.5,58,96,77.9,49,13,6.1,0,30.1,30.0,29.9,0.6
2020-03-12,0.416,3,weekday,12,84,74.1,69,66,63.2,61,84,69.8,46,16,9.0,5,29.9,29.8,29.7,0.0
2020-03-13,1.969,4,COVID_lockdown,13,80,73.7,70,68,66.5,65,87,78.8,62,20,9.7,3,29.9,29.9,29.8,0.0
2020-03-14,0.6990000000000001,5,COVID_lockdown,14,81,74.4,71,70,67.2,63,94,79.1,54,16,9.8,0,30.1,30.0,29.9,0.0
2020-03-15,0.762,6,COVID_lockdown,15,83,73.7,67,69,66.9,62,93,80.5,53,15,7.5,0,30.1,30.1,30.0,0.0
2020-03-16,0.294,0,COVID_lockdown,16,75,69.4,64,66,64.0,62,97,83.5,66,15,6.4,0,30.1,30.0,30.0,0.0
2020-03-17,0.331,1,COVID_lockdown,17,83,74.5,69,68,66.4,62,93,77.2,54,20,9.8,0,30.0,30.0,29.9,0.0
2020-03-18,0.715,2,COVID_lockdown,18,82,74.6,71,68,66.6,64,87,76.8,56,16,10.7,7,30.0,29.9,29.9,0.0
2020-03-19,0.6990000000000001,3,COVID_lockdown,19,84,77.8,74,70,67.4,65,82,71.1,53,21,12.6,5,29.9,29.9,29.8,0.0
2020-03-20,0.578,4,COVID_lockdown,20,76,69.4,57,71,66.1,53,94,89.3,82,21,8.4,0,30.2,30.1,29.9,0.04
2020-03-21,0.298,5,COVID_lockdown,21,61,57.5,54,58,53.9,50,93,87.8,78,15,10.8,5,30.2,30.1,30.1,1.04
2020-03-22,0.325,6,COVID_lockdown,22,77,67.5,58,70,63.1,57,97,86.2,71,13,7.8,5,30.1,30.0,29.9,0.36
2020-03-23,0.342,0,COVID_lockdown,23,84,74.7,70,70,67.7,66,93,79.6,58,16,7.4,0,30.0,29.9,29.8,0.01
2020-03-24,0.71,1,COVID_lockdown,24,87,77.3,72,69,67.7,64,87,73.7,48,15,8.0,0,29.9,29.8,29.7,0.0
2020-03-25,0.856,2,COVID_lockdown,25,89,76.8,72,71,67.5,60,91,75.4,38,18,7.2,0,29.8,29.8,29.7,0.0
2020-03-26,0.2689999999999999,3,COVID_lockdown,26,87,74.7,68,69,67.2,66,93,78.7,49,18,7.6,0,29.8,29.8,29.7,0.0
2020-03-27,0.6709999999999999,4,COVID_lockdown,27,89,78.1,68,70,67.0,61,93,71.1,42,25,10.9,0,29.7,29.7,29.6,0.0
2020-03-28,1.107,5,COVID_lockdown,28,80,72.6,60,70,63.8,48,85,74.3,54,17,7.8,0,29.9,29.7,29.6,0.0
2020-03-29,0.336,6,COVID_lockdown,29,80,68.0,55,54,48.7,42,93,56.2,27,14,7.0,0,30.0,30.0,29.9,0.04
2020-03-30,0.384,0,COVID_lockdown,30,83,72.4,64,69,60.7,49,84,67.3,49,17,8.6,5,30.0,29.9,29.7,0.0
2020-03-31,0.908,1,COVID_lockdown,31,75,70.3,58,70,59.2,51,87,69.4,43,21,10.9,5,29.9,29.8,29.7,0.02
2020-04-01,0.414,5,weekend,1,74,63.1,52,54,50.1,45,93,65.7,38,16,9.2,0,29.9,29.9,29.8,0.0
2020-04-02,0.297,1,weekday,2,75,68.3,59,63,60.4,54,87,76.0,66,23,10.5,0,29.9,29.8,29.8,0.0
2020-04-03,0.421,2,weekday,3,82,71.8,65,69,65.0,62,93,80.0,58,15,8.5,0,29.9,29.8,29.7,0.0
2020-04-04,0.381,5,COVID_lockdown,4,69,58.6,54,66,56.3,51,96,91.8,86,15,9.9,0,29.9,29.8,29.8,0.57
2020-04-05,0.322,0,COVID_lockdown,5,73,65.1,58,63,59.5,56,96,82.6,64,14,7.8,0,30.0,29.9,29.8,0.77
2020-04-06,0.309,3,COVID_lockdown,6,76,71.1,64,71,67.4,62,97,88.4,71,14,5.7,0,29.9,29.9,29.8,0.0
2020-04-07,0.647,5,weekend,7,86,78.1,72,73,71.5,70,97,81.2,61,8,5.0,0,29.9,29.8,29.8,0.27
2020-04-08,0.7340000000000001,1,weekday,8,87,78.5,73,73,70.9,70,90,78.0,61,9,5.1,0,29.8,29.8,29.7,0.0
2020-04-09,0.8440000000000001,4,weekday,9,88,74.9,69,72,68.0,62,93,79.9,57,25,8.3,0,29.9,29.7,29.6,0.0
2020-04-10,0.894,6,weekend,10,73,68.4,63,66,59.2,52,94,74.3,53,21,9.7,5,29.9,29.9,29.8,1.57
2020-04-11,0.677,2,weekday,11,76,69.8,59,70,61.6,51,87,75.4,64,21,12.2,6,29.9,29.7,29.6,0.0
2020-04-12,0.345,4,weekday,12,89,79.5,69,74,64.0,47,88,63.0,28,18,11.8,0,29.7,29.5,29.4,0.0
2020-04-13,0.63,0,COVID_lockdown,13,70,61.1,52,52,45.8,41,69,57.8,44,20,12.9,7,30.0,29.9,29.7,0.01
2020-04-14,0.296,1,COVID_lockdown,14,70,57.9,48,46,44.1,42,83,62.6,41,17,12.0,8,30.1,30.0,29.9,0.0
2020-04-15,0.356,2,COVID_lockdown,15,71,58.6,47,45,41.9,40,83,56.5,35,16,7.3,0,30.1,30.0,29.9,0.0
2020-04-16,0.42,3,COVID_lockdown,16,75,62.0,48,56,48.3,41,83,62.5,43,17,10.0,3,30.1,30.0,30.0,0.0
2020-04-17,0.392,4,COVID_lockdown,17,81,70.7,60,68,64.2,56,93,80.4,62,14,5.8,0,30.0,29.9,29.9,0.0
2020-04-18,0.31,5,COVID_lockdown,18,76,68.6,61,69,64.3,57,93,86.2,64,13,7.3,0,29.9,29.8,29.7,0.0
2020-04-19,0.415,6,COVID_lockdown,19,83,73.6,66,74,69.8,64,96,87.8,69,18,6.7,0,29.7,29.6,29.5,1.14
2020-04-20,0.757,0,COVID_lockdown,20,84,70.3,63,66,63.8,62,97,81.5,51,12,5.7,0,29.8,29.7,29.6,0.84
2020-04-21,0.7440000000000001,1,COVID_lockdown,21,86,73.2,68,68,65.5,56,93,78.8,42,17,8.1,0,29.9,29.8,29.8,0.0
2020-04-22,0.755,2,COVID_lockdown,22,84,77.2,71,73,70.5,67,87,80.1,67,16,10.9,5,29.8,29.7,29.5,0.0
